"Инспектор, сменивший статус","Код НО инспектора, сменившего стат",Score,Experience,Qualification,p_SCHEMA,p_RISK_LONG,p_RISK_SHORT,p_TASK
37384-rblj-dzkwij-kbgeotcp,500,0.22333333333333333,0.025121504911491066,0.2484548382448244,0.0,0.0,0.5,0.5
37388-groi-ormoyf-rejnssuk,3000,0.0,0.017455776328111905,0.017455776328111905,0.0,0.0,0.5,0.5
37395-lgnw-oeylqy-vldrdfzb,5043,0.0,0.27557998095818603,0.27557998095818603,0.0,0.0,0.5,0.5
37395-phzf-xqqyjv-pvgwltra,1300,0.26285714285714284,0.21908930662417225,0.4819464494813151,0.0,0.0,0.5,0.5
37396-gcqz-olkozq-sizhztql,6375,0.0,0.4195901974901493,0.4195901974901493,0.0,0.0,0.5,0.5
37406-pchy-npbpbb-tcjhuwty,8617,0.0,0.08033979235592259,0.08033979235592259,0.0,0.0,0.5,0.5
37415-yptt-tzogpi-buzyjdpc,6174,0.46,0.012485831058524799,0.4724858310585248,0.0,0.0,0.5,0.5
37431-cvso-gduhap-rhzvkezv,5981,0.0,0.22451938396506294,0.22451938396506294,0.0,0.0,0.5,0.5
37431-eqdp-ozamha-okrcqvro,7748,0.5933333333333334,0.11873927837612874,0.7120726117094621,0.5,0.5,0.0,0.0
37436-zwqk-qgdhqk-fpelnkco,7731,0.568,0.024807186669418724,0.5928071866694187,0.0,0.0,0.5,0.5
37444-upmo-akdzjm-rixncsie,3700,0.6192857142857143,0.3622991434238145,0.9815848577095287,0.5,0.5,0.0,0.0
37446-cxzb-dvdpoh-ypnpbdql,7730,0.35666666666666663,0.05579649997862374,0.41246316664529037,0.0,0.0,0.5,0.5
37446-nimo-gnxhlw-joiemwei,3200,0.47600000000000003,0.30415975000388584,0.7801597500038859,0.5,0.5,0.0,0.0
37447-nlhk-uzwkgc-uevydxan,6330,0.0,0.14052487508344458,0.14052487508344458,0.0,0.0,0.5,0.5
37468-lfgp-swkrqr-ddvpulrq,6658,0.5033333333333334,0.08674802517751101,0.5900813585108444,0.0,0.0,0.5,0.5
37490-lruf-rgyusx-ecgwepqw,2632,0.35600000000000004,0.18987576145965873,0.5458757614596588,0.0,0.0,0.5,0.5
37504-xber-hojszy-xghkxcnw,5503,0.42642857142857143,0.4007228881114768,0.8271514595400482,0.5,0.5,0.0,0.0
37529-xald-evfium-icpbczwp,5001,0.41607142857142854,0.19604678845228635,0.6121182170237149,0.0,0.0,0.5,0.5
37549-rhiv-frxwcp-qnlnnufh,7725,0.0,0.37538482460552786,0.37538482460552786,0.0,0.0,0.5,0.5
37556-vwyc-dgloth-yggfqode,6200,0.0,0.06274314839957534,0.06274314839957534,0.0,0.0,0.5,0.5
37562-rcdk-fgdeab-xobayzhj,5901,0.0,0.38638570983253956,0.38638570983253956,0.0,0.0,0.5,0.5
37577-oiux-sjijah-btdojvyr,7100,0.7733333333333333,0.11846666245332432,0.8917999957866576,0.5,0.5,0.0,0.0
37580-jfig-xownsj-ezqjvevl,6200,0.425,0.3386965649444364,0.7636965649444364,0.5,0.5,0.0,0.0
37582-veqv-lrlbnt-jayrctmf,269,0.6266666666666666,0.2828907774204982,0.9095574440871648,0.5,0.5,0.0,0.0
37586-ospi-sdejeo-dnltkytj,8606,0.3225,0.46457235860584367,0.7870723586058437,0.5,0.5,0.0,0.0
37589-wwgq-hacqei-pvneiqxp,5031,0.93,0.19366125898765701,1.1236612589876571,0.5,0.5,0.0,0.0
37609-jrft-aktitp-lacxoaia,1300,0.23,0.033082594417220224,0.26308259441722026,0.0,0.0,0.5,0.5
37609-ovvh-firgch-bjsjniwd,5406,0.46,0.009577742775626452,0.46957774277562647,0.0,0.0,0.5,0.5
37610-vnrk-tozqwt-inygnayf,6800,0.46,0.41342928048637656,0.8734292804863766,0.5,0.5,0.0,0.0
37612-kmju-aqgoxe-fypipkjo,4706,0.3693333333333333,0.2623678188307161,0.6317011521640494,0.0,0.0,0.5,0.5
37623-ennt-qaxtaj-fubjxokk,7802,0.0,0.38762202591747463,0.38762202591747463,0.0,0.0,0.5,0.5
37627-zkrh-hzdagr-nbmsgofc,6316,0.5355555555555556,0.11721280000575734,0.6527683555613129,0.0,0.0,0.5,0.5
37631-yxeo-nkgujv-epzgbrxv,3853,0.0,0.17254187275661687,0.17254187275661687,0.0,0.0,0.5,0.5
37633-xvma-ukpbip-dfxlzjpb,7729,0.6527272727272727,0.01505193610565947,0.6677792088329322,0.0,0.0,0.5,0.5
37634-wiju-rktwzk-hpimmuyf,2100,0.3875,0.4807461622870561,0.8682461622870561,0.5,0.5,0.0,0.0
37641-ykrt-tddwrr-kjydwipg,6200,0.0,0.3339339533504067,0.3339339533504067,0.0,0.0,0.5,0.5
37659-xptu-evdaqb-jervajcb,7702,0.0,0.4666025438796531,0.4666025438796531,0.0,0.0,0.5,0.5
37666-jsam-isxhgo-znttilbm,9977,0.36142857142857143,0.13274820371453616,0.4941767751431076,0.0,0.0,0.5,0.5
37668-swhf-vgzgeo-jxsutrqp,100,0.2866666666666667,0.3057318056128304,0.592398472279497,0.0,0.0,0.5,0.5
37669-iclh-woahrq-fnxkovgi,7713,0.545,0.3392499841463189,0.884249984146319,0.5,0.5,0.0,0.0
37673-owpd-wxarrb-xethaajn,6685,0.46,0.15877485012879422,0.6187748501287942,0.0,0.0,0.5,0.5
37673-sxwk-tukybf-ubbqezyp,4223,0.0,0.42405461750781503,0.42405461750781503,0.0,0.0,0.5,0.5
37674-thoh-gtdgqh-gtecfzgn,800,0.545,0.4735807314501239,1.018580731450124,0.5,0.5,0.0,0.0
37696-enqd-wqsyfl-vjrqasnq,4300,0.0,0.44242755884800217,0.44242755884800217,0.0,0.0,0.5,0.5
37701-mzod-jxvjnn-bbpylpnn,9200,0.5642857142857143,0.36953348796968627,0.9338192022554006,0.5,0.5,0.0,0.0
37719-oybb-azedwx-yebfukdt,7813,0.3995495495495496,0.13873233986247702,0.5382818894120266,0.0,0.0,0.5,0.5
37740-jscs-sorouz-xvhjksmp,7449,0.3239473684210526,0.14080802105281587,0.46475538947386846,0.0,0.0,0.5,0.5
37744-mfxb-aiwrqf-nccdfcpi,3500,0.0,0.48168016022301896,0.48168016022301896,0.0,0.0,0.5,0.5
37755-twot-gaucca-tuwqcjqm,276,0.12166666666666666,0.005142247967846014,0.12680891463451266,0.0,0.0,0.5,0.5
37759-mosg-pzupmc-rkaqypcj,7700,0.0,0.35802498662107224,0.35802498662107224,0.0,0.0,0.5,0.5
37762-dmyq-hvrmfy-fqflakgc,4205,0.0,0.3531230812776311,0.3531230812776311,0.0,0.0,0.5,0.5
37763-nyek-rfpjxs-fjttglrq,7735,0.414,0.3113447704748987,0.7253447704748988,0.5,0.5,0.0,0.0
37765-thhp-kfrlkf-mklxjefm,1683,0.0,0.4950544230434329,0.4950544230434329,0.0,0.0,0.5,0.5
37769-indu-upvpcc-neeqfdng,1651,0.3473333333333333,0.15593971788186262,0.5032730512151959,0.0,0.0,0.5,0.5
37796-gkhz-arfybq-pfsmbiii,7300,0.23800000000000002,0.1699859318966241,0.40798593189662413,0.0,0.0,0.5,0.5
37797-zrxs-tatjwq-zsryuqdi,7811,0.36666666666666664,0.039469701473277774,0.4061363681399444,0.0,0.0,0.5,0.5
37807-juyf-bqcoez-cagjfpvv,7714,0.42951612903225805,0.22139906827186873,0.6509151973041267,0.0,0.0,0.5,0.5
37815-rvfc-lnainw-pdzziiiq,5460,0.46,0.13052426311742404,0.5905242631174241,0.0,0.0,0.5,0.5
37827-ldxn-cyrhaw-vzrapdyc,6700,0.0,0.1716933510888221,0.1716933510888221,0.0,0.0,0.5,0.5
37844-nhrf-sbidsk-kkldbmfi,6215,0.0,0.41728589512781383,0.41728589512781383,0.0,0.0,0.5,0.5
37861-yzaj-zqebwx-zmemoszj,5906,0.86,0.46774225676374787,1.3277422567637478,0.5,0.5,0.0,0.0
37876-xdyn-mtvnqk-kfiueocw,1000,0.46,0.09286653600259281,0.5528665360025928,0.0,0.0,0.5,0.5
37895-htjm-arcoap-lmxlzeox,6900,0.0,0.18625446577673294,0.18625446577673294,0.0,0.0,0.5,0.5
37909-whdh-mjxjqx-vlrongtk,7853,0.0,0.46431528105769704,0.46431528105769704,0.0,0.0,0.5,0.5
37913-ilif-xwnzcn-hcozjesk,1100,0.86,0.030904230344611316,0.8909042303446113,0.5,0.5,0.0,0.0
37918-asaw-spmaij-iarhlcxe,900,0.66,0.04618026405568926,0.7061802640556893,0.0,0.0,0.5,0.5
37918-mvhe-upyguo-ugxruqjw,5603,0.46,0.08139549460311468,0.5413954946031148,0.0,0.0,0.5,0.5
37919-wnnr-yotyhl-tzmnridz,1900,0.5,0.2976064170634374,0.7976064170634374,0.5,0.5,0.0,0.0
37926-fijf-qoujsy-kjohafom,2370,0.28,0.07523613550299874,0.35523613550299876,0.0,0.0,0.5,0.5
37927-wxel-jurdsh-zjlpamql,8900,0.0,0.48403819072536675,0.48403819072536675,0.0,0.0,0.5,0.5
37937-zlcb-wjiydt-oxilqkxh,5901,0.0,0.22335726362926017,0.22335726362926017,0.0,0.0,0.5,0.5
37943-svoi-qdcfqb-nyomsfdn,6700,0.0,0.2507589801750832,0.2507589801750832,0.0,0.0,0.5,0.5
37960-xsle-jpubsf-lygblxfo,7811,0.4657236842105263,0.12332930790270324,0.5890529921132295,0.0,0.0,0.5,0.5
37965-gkye-fvvjei-pqnxrxzx,5901,0.0,0.23548012621736675,0.23548012621736675,0.0,0.0,0.5,0.5
37965-ncsd-ipwavv-hpztgdhl,1800,0.0,0.33095681631850576,0.33095681631850576,0.0,0.0,0.5,0.5
37970-yzyu-sypxrd-yfgjursa,5405,0.5330434782608695,0.3755885684770214,0.9086320467378909,0.5,0.5,0.0,0.0
37975-mbbp-fpcuur-halqpieo,2204,0.285,0.3769340413549565,0.6619340413549565,0.0,0.0,0.5,0.5
38002-bsvv-llwbvg-nmjhrbhd,9310,0.0,0.28894555634704416,0.28894555634704416,0.0,0.0,0.5,0.5
38010-epmh-qczvbp-kqstcgde,7722,0.0,0.4521798874969286,0.4521798874969286,0.0,0.0,0.5,0.5
38016-vvyz-jkprfy-ozrnxdjs,6000,0.0,0.4087039236530547,0.4087039236530547,0.0,0.0,0.5,0.5
38027-lzcx-mrqazd-hkiyajrk,1000,0.23,0.3785240573493127,0.6085240573493127,0.0,0.0,0.5,0.5
38032-izyt-pkpnuz-yudrrzhd,7203,0.0,0.02780276084023031,0.02780276084023031,0.0,0.0,0.5,0.5
38038-kckm-wawvxi-risbclbz,2100,0.44666666666666666,0.003438981109824657,0.4501056477764913,0.0,0.0,0.5,0.5
38049-rfdx-belqps-srrtridr,3000,0.46,0.10622363859773648,0.5662236385977365,0.0,0.0,0.5,0.5
38059-tsjs-rxvsls-bnbetgci,7725,0.34692307692307695,0.33176179695672614,0.678684873879803,0.0,0.0,0.5,0.5
38063-bnlc-vdoigg-qfrsmnlc,7606,0.23,0.2055987444412729,0.4355987444412729,0.0,0.0,0.5,0.5
38069-ubld-qutyyo-teyqiszr,9106,0.44222222222222224,0.20120312964965587,0.6434253518718781,0.0,0.0,0.5,0.5
38071-nsao-mcuibv-fqbhshwc,2646,0.23,0.44229344411480687,0.6722934441148068,0.0,0.0,0.5,0.5
38081-fyjk-krxwab-iywyzkpa,5901,0.0,0.44778142406591936,0.44778142406591936,0.0,0.0,0.5,0.5
38084-zzmz-ulyfkz-arixhwzs,6449,0.23,0.45458763202679286,0.6845876320267928,0.0,0.0,0.5,0.5
38090-rlkb-rvcjes-flibtrtl,2463,0.36583333333333334,0.15693903825751365,0.522772371590847,0.0,0.0,0.5,0.5
38092-uyac-kmldhy-swpkhwnq,6375,0.75,0.3455279063696309,1.0955279063696308,0.5,0.5,0.0,0.0
38093-crfi-oupadh-iuzikdsf,4212,0.5375,0.13581659063718482,0.6733165906371847,0.0,0.0,0.5,0.5
38100-gkcs-svanhp-ggvbvqpo,4800,0.442,0.09530491653722489,0.5373049165372249,0.0,0.0,0.5,0.5
38104-mguz-kvshsd-itimswsf,2100,0.24444444444444444,0.09231622867368461,0.3367606731181291,0.0,0.0,0.5,0.5
38106-gcaj-odaebi-wmdtkaya,6188,0.0,0.17105381043179702,0.17105381043179702,0.0,0.0,0.5,0.5
38106-nzqx-npvutz-owszggfg,7721,0.46,0.21497880988991086,0.6749788098899109,0.0,0.0,0.5,0.5
38117-rblz-eklwrk-dztskstx,3604,0.345,0.4154745855275342,0.7604745855275341,0.5,0.5,0.0,0.0
38126-dtps-phmgbx-rcuidntd,6612,0.0,0.05994554673635605,0.05994554673635605,0.0,0.0,0.5,0.5
38127-evnl-wcobha-cjxaahsg,3459,0.0,0.3674629236974471,0.3674629236974471,0.0,0.0,0.5,0.5
38140-jqrn-yqrtgn-zmbxkehe,4246,0.0,0.2657274570946527,0.2657274570946527,0.0,0.0,0.5,0.5
38142-srlv-ulklev-tsucuoih,6608,0.23,0.14397267133799624,0.3739726713379963,0.0,0.0,0.5,0.5
38145-ecql-zeakjl-halzqiqe,7804,0.0,0.2464097922664123,0.2464097922664123,0.0,0.0,0.5,0.5
38154-tjmb-nxynfn-noqkuoll,6900,0.36333333333333334,0.14997103488851132,0.5133043682218447,0.0,0.0,0.5,0.5
38160-yuqe-ouyjcr-pkdnppts,7000,0.0,0.298040977619153,0.298040977619153,0.0,0.0,0.5,0.5
38179-awpm-ojulhr-nnmffedc,7731,0.4159701492537314,0.2169219614276221,0.6328921106813534,0.0,0.0,0.5,0.5
38182-mybs-qtrrxe-aqpfogsk,1100,0.0,0.08220276453943937,0.08220276453943937,0.0,0.0,0.5,0.5
38187-jekh-jrtvds-pmoxshcg,4300,0.483,0.05829153727784836,0.5412915372778484,0.0,0.0,0.5,0.5
38187-veaz-swsnct-yfrrgupd,6800,0.545,0.2733478410360651,0.8183478410360652,0.5,0.5,0.0,0.0
38198-jlhn-ceswov-lnpoaxsf,700,0.0,0.4512065166430517,0.4512065166430517,0.0,0.0,0.5,0.5
38220-swas-eryttc-vplsxuvs,7701,0.0,0.17197884327884277,0.17197884327884277,0.0,0.0,0.5,0.5
38228-xvyh-whgmda-xwlrznrd,3816,0.0,0.3665000536113116,0.3665000536113116,0.0,0.0,0.5,0.5
38229-flmw-bjjbin-mmuukere,7460,0.2991304347826087,0.3293306774698835,0.6284611122524921,0.0,0.0,0.5,0.5
38231-jyql-ijgmnu-vjsoipys,5260,0.3725,0.4657774571547405,0.8382774571547404,0.5,0.5,0.0,0.0
38231-vopy-slbhvj-xcomimwp,7300,0.3476923076923077,0.41049050864957043,0.7581828163418781,0.5,0.5,0.0,0.0
38235-rtqp-rplcmk-hmvzmbbl,800,0.22,0.2833026294527315,0.5033026294527315,0.0,0.0,0.5,0.5
38236-ynqn-lfuchv-rxwgeqyj,5100,0.35,0.32851524911705365,0.6785152491170536,0.0,0.0,0.5,0.5
38245-olmo-xslogl-lnzlcvwx,3443,0.0,0.44919323329201744,0.44919323329201744,0.0,0.0,0.5,0.5
38246-gesc-ynnjkt-twhwbmqf,7734,0.27,0.1997593922934674,0.4697593922934674,0.0,0.0,0.5,0.5
38275-uqnh-kqbgsr-mgcnfqye,5904,0.0,0.16339735292888868,0.16339735292888868,0.0,0.0,0.5,0.5
38278-qkuw-iyzosb-gipgfbzl,6439,0.48,0.0054055418175981695,0.48540554181759815,0.0,0.0,0.5,0.5
38282-ynbh-ozadhs-krjireod,261,0.0,0.4132755370957321,0.4132755370957321,0.0,0.0,0.5,0.5
38291-iljv-hfubnc-bwaakosw,5902,0.0,0.40049035020168244,0.40049035020168244,0.0,0.0,0.5,0.5
38300-qqqz-jqvamk-ogemjcyg,5100,0.23,0.05222725905007569,0.28222725905007573,0.0,0.0,0.5,0.5
38307-nqou-bwrjxl-hkohhqye,7500,0.36,0.2884286905663501,0.6484286905663501,0.0,0.0,0.5,0.5
38314-jskm-gsjkdd-adrpmhmp,4706,0.0,0.2319908490834437,0.2319908490834437,0.0,0.0,0.5,0.5
38319-zuyz-anpqtv-mipzshwb,5473,0.29454545454545455,0.05935454775455573,0.3539000023000103,0.0,0.0,0.5,0.5
38337-djyt-aqsnxt-tldtkjfe,278,0.455,0.4902841135303618,0.9452841135303618,0.5,0.5,0.0,0.0
38340-ilrh-guswps-yzejqslz,2466,0.4996,0.10734794373167772,0.6069479437316777,0.0,0.0,0.5,0.5
38342-bkhw-jartlh-teyzdhrq,5260,0.0,0.03361709004528057,0.03361709004528057,0.0,0.0,0.5,0.5
38344-jarc-cltitf-wdsdmuaj,6612,0.0,0.2974236897509548,0.2974236897509548,0.0,0.0,0.5,0.5
38347-kjyg-ccwdzx-mbcbflgh,1650,0.35,0.36943333856651633,0.7194333385665164,0.5,0.5,0.0,0.0
38369-zokt-imooya-jhlpxjjg,5901,0.0,0.01622172302359348,0.01622172302359348,0.0,0.0,0.5,0.5
38375-rykf-tcgejb-ukoddvdo,9111,0.205,0.3293588193635111,0.534358819363511,0.0,0.0,0.5,0.5
38377-gmie-kvcxfz-biikzuiq,7900,0.75,0.2661459379757272,1.0161459379757272,0.5,0.5,0.0,0.0
38379-gfps-rdbkow-zkjezaym,6432,0.40285714285714286,0.05163250443752421,0.45448964729466707,0.0,0.0,0.5,0.5
38380-bhas-jahvij-hxtptetj,5038,0.0,0.08626193847318103,0.08626193847318103,0.0,0.0,0.5,0.5
38385-bugp-wkhdrq-mbqacizz,4000,0.405,0.28398714865804026,0.6889871486580403,0.0,0.0,0.5,0.5
38386-kpde-lrvcdm-hyprdxjq,9102,0.3066666666666667,0.1481788067566442,0.4548454734233109,0.0,0.0,0.5,0.5
38392-fasv-kmitra-lslsxjbk,7725,0.4255555555555556,0.46915786432565804,0.8947134198812137,0.5,0.5,0.0,0.0
38397-oktv-utohyf-lvqhvcqz,7850,0.56,0.4093701147420254,0.9693701147420255,0.5,0.5,0.0,0.0
38401-goih-ssdkok-wkoxgsko,7817,0.86,0.4917836032568315,1.3517836032568316,0.5,0.5,0.0,0.0
38424-axsy-xvhklr-fkpcieyi,9971,0.36666666666666664,0.129835419475207,0.49650208614187363,0.0,0.0,0.5,0.5
38426-xmco-ljwaql-czqhrdsz,2464,0.0,0.4848618163989885,0.4848618163989885,0.0,0.0,0.5,0.5
38429-kazf-aatrgf-zaxyhfpc,6174,0.46,0.21561693489577893,0.675616934895779,0.0,0.0,0.5,0.5
38436-ilfs-hmcbgl-aqzphdud,2645,0.0,0.1737593976568773,0.1737593976568773,0.0,0.0,0.5,0.5
38450-frov-dxzgvf-fftbutyq,500,0.3130769230769231,0.02517476348467662,0.3382516865615997,0.0,0.0,0.5,0.5
38451-hbxv-pziyqf-gfvebesc,5038,0.4677777777777778,0.02638262892980131,0.4941604067075791,0.0,0.0,0.5,0.5
38461-fhyl-tyswlx-jmlktaxx,7850,0.0,0.34600562797332735,0.34600562797332735,0.0,0.0,0.5,0.5
38462-gajq-rqnupg-ihzsjucz,278,0.86,0.22896449721701395,1.088964497217014,0.5,0.5,0.0,0.0
38464-wztw-udrvsk-tidxtvxx,6800,0.0,0.11326081301805285,0.11326081301805285,0.0,0.0,0.5,0.5
38467-ehtc-xhpmhh-econmmdx,5100,0.0,0.3069851531626163,0.3069851531626163,0.0,0.0,0.5,0.5
38471-wtst-hatvcl-kbqevapv,7610,0.0,0.1264290591250556,0.1264290591250556,0.0,0.0,0.5,0.5
38479-nizk-vpdaxl-mpijavmj,9102,0.0,0.2888158771722113,0.2888158771722113,0.0,0.0,0.5,0.5
38484-qlgr-dsmiyg-gpyxgggv,6453,0.0,0.17960437349134517,0.17960437349134517,0.0,0.0,0.5,0.5
38497-elhi-uageua-dytprskv,3444,0.0,0.4117761133059095,0.4117761133059095,0.0,0.0,0.5,0.5
38498-kzbh-gfrfbx-ofzakojv,7100,0.49090909090909096,0.41034808038338966,0.9012571712924806,0.5,0.5,0.0,0.0
38500-rtsf-qkwxae-tnherjra,9303,0.0,0.23867519906120066,0.23867519906120066,0.0,0.0,0.5,0.5
38532-xpjz-tehphl-zppkcuzg,3804,0.3066666666666667,0.1754095546675078,0.4820762213341745,0.0,0.0,0.5,0.5
38541-yuxy-dxurks-dfatyyrk,7447,0.0,0.18127989827954727,0.18127989827954727,0.0,0.0,0.5,0.5
38545-mkyl-rvckko-zyeshlzb,3808,0.49875,0.40285726283410894,0.901607262834109,0.5,0.5,0.0,0.0
38558-zbbd-tzvwjw-uzcemosm,5406,0.4507317073170731,0.164089741398806,0.6148214487158792,0.0,0.0,0.5,0.5
38559-rwvk-cobcqw-mnrcimtd,5610,0.5573684210526316,0.10452968685342301,0.6618981079060546,0.0,0.0,0.5,0.5
38562-jdxo-mpdsws-npgoubhv,2900,0.5,0.042344170937653414,0.5423441709376534,0.0,0.0,0.5,0.5
38564-seqr-uyiohv-segzvqgs,9103,0.2872727272727273,0.2333465604422042,0.5206192877149315,0.0,0.0,0.5,0.5
38571-uaby-gmgfof-ulqxxagc,3500,0.0,0.24106604945992094,0.24106604945992094,0.0,0.0,0.5,0.5
38580-qcsb-bcvgbk-euawskat,7718,0.0,0.4204543552014536,0.4204543552014536,0.0,0.0,0.5,0.5
38593-pogu-photdb-opqrxgmy,7447,0.0,0.11061934822303199,0.11061934822303199,0.0,0.0,0.5,0.5
38596-tutq-vyonyc-ylcxxocf,7814,0.43636363636363634,0.19049563683419996,0.6268592731978363,0.0,0.0,0.5,0.5
38601-aawf-tzokri-zwjdjxtg,6700,0.6256521739130435,0.40420286944684547,1.029855043359889,0.5,0.5,0.0,0.0
38601-wmvk-uwclxn-kdobwqqd,5902,0.23,0.41181180537448675,0.6418118053744868,0.0,0.0,0.5,0.5
38614-gkgs-nxnlax-xdllfzix,2649,0.2966666666666667,0.1923055379893841,0.4889722046560508,0.0,0.0,0.5,0.5
38614-tvrw-lrwhue-qppyagtx,1500,0.0,0.22956201164334045,0.22956201164334045,0.0,0.0,0.5,0.5
38616-vaoh-ojujqa-etderwvh,7817,0.4471428571428572,0.15164294542464146,0.5987858025674986,0.0,0.0,0.5,0.5
38617-nuhc-vnjais-hbfhtgxm,5027,0.445,0.46627743920965603,0.9112774392096561,0.5,0.5,0.0,0.0
38641-gwsd-unxjlz-qpmkjhbj,9110,0.5,0.059321882870790155,0.5593218828707902,0.0,0.0,0.5,0.5
38656-txcg-hzgvnp-jkidxaxk,9303,0.46,0.466874711500735,0.926874711500735,0.5,0.5,0.0,0.0
38698-yode-wgrufx-gvdsdike,5410,0.0,0.3419332259176716,0.3419332259176716,0.0,0.0,0.5,0.5
38711-sbcu-gxeguv-qcbihtgg,700,0.6825,0.2657860763433656,0.9482860763433656,0.5,0.5,0.0,0.0
38721-kifr-cpqntg-ehrjtuje,276,0.46588235294117647,0.016329530392247937,0.4822118833334244,0.0,0.0,0.5,0.5
38730-oafj-tzaunw-lbnrduta,9106,0.24239999999999998,0.23779809591100415,0.48019809591100415,0.0,0.0,0.5,0.5
38733-iogx-szthns-rfhcahef,6181,0.0,0.20387405250136614,0.20387405250136614,0.0,0.0,0.5,0.5
38740-jsgz-lsikff-lpctepon,1400,0.76,0.08060940598756128,0.8406094059875613,0.5,0.5,0.0,0.0
38743-arsj-zgcxtx-kytnefzl,7707,0.4633333333333334,0.32820480175032846,0.7915381350836619,0.5,0.5,0.0,0.0
38746-xfpw-hzckfx-dhjrvdwc,6700,0.0,0.4855754536841429,0.4855754536841429,0.0,0.0,0.5,0.5
38768-rryj-ixihtl-pamhuvvl,2700,0.46,0.28109440553226256,0.7410944055322626,0.5,0.5,0.0,0.0
38768-wczq-alzoww-edrwukzw,800,0.0,0.3573766382219729,0.3573766382219729,0.0,0.0,0.5,0.5
38774-brxx-ifbvdm-klyalmni,4300,0.0,0.03422522628300839,0.03422522628300839,0.0,0.0,0.5,0.5
38775-zxvm-afkeqz-uungcnxp,5906,0.40115384615384614,0.20883349790849737,0.6099873440623436,0.0,0.0,0.5,0.5
38801-lfgd-xfbiog-kbiiacyh,7816,0.34625,0.058179242582247936,0.40442924258224794,0.0,0.0,0.5,0.5
38805-pwhy-mfjfbz-usgeogsk,6164,0.0,0.3063979177682552,0.3063979177682552,0.0,0.0,0.5,0.5
38806-jggm-eywiba-gkivayql,6700,0.255,0.4692410791070773,0.7242410791070772,0.5,0.5,0.0,0.0
38808-siuo-ixjjaf-jlwapbgh,6700,0.5126086956521739,0.33088886623581926,0.8434975618879932,0.5,0.5,0.0,0.0
38815-tukt-fpoxbg-ioikgaen,3100,0.0,0.038401524157210765,0.038401524157210765,0.0,0.0,0.5,0.5
38818-ysub-twfzsa-pvwoytoe,1800,0.55,0.17733310249254142,0.7273331024925415,0.5,0.5,0.0,0.0
38819-puag-xdpuqm-huunuiyj,2632,0.48,0.27533168972042577,0.7553316897204257,0.5,0.5,0.0,0.0
38819-qvho-igkhyd-uijajjhh,7725,0.0,0.2016038780666261,0.2016038780666261,0.0,0.0,0.5,0.5
38833-mwbu-mgnghy-cdkqmynk,261,0.49282051282051287,0.41682200523758617,0.909642518058099,0.5,0.5,0.0,0.0
38838-pmuc-iugmbm-yybcpjaf,7802,0.0,0.4073355023549946,0.4073355023549946,0.0,0.0,0.5,0.5
38854-rgwz-zhocgn-siwyrbuq,4300,0.93,0.3059155100516107,1.2359155100516108,0.5,0.5,0.0,0.0
38857-ofbz-zmjleo-jekfullv,4500,0.65,0.18672897256635262,0.8367289725663527,0.5,0.5,0.0,0.0
38858-mfts-jbdjni-mnnlwesa,500,0.46,0.12766818688162207,0.587668186881622,0.0,0.0,0.5,0.5
38865-mqvw-itbilt-qnmhpndx,500,0.23,0.05293715910656466,0.2829371591065647,0.0,0.0,0.5,0.5
38870-anfy-qhwvgh-dvrruvbe,4600,0.43,0.17744884174327702,0.6074488417432771,0.0,0.0,0.5,0.5
38872-fqtk-eqlesl-ubtqbwod,6165,0.0,0.20658625860385976,0.20658625860385976,0.0,0.0,0.5,0.5
38875-ejii-ellvfm-rovpsnbd,6154,0.0,0.3379114625520368,0.3379114625520368,0.0,0.0,0.5,0.5
38902-ikyr-yekuli-qvqleney,276,0.43,0.32907991214878674,0.7590799121487868,0.5,0.5,0.0,0.0
38904-tgep-ddcapc-cctlijmu,9901,0.0,0.035054069820628475,0.035054069820628475,0.0,0.0,0.5,0.5
38907-iixz-uxtcjy-tmnncphp,7627,0.51,0.1976296577155789,0.707629657715579,0.0,0.0,0.5,0.5
38909-yclx-mrvclk-vtkrsugg,7224,0.36090909090909096,0.09088943360868096,0.4517985245177719,0.0,0.0,0.5,0.5
38921-ughi-qhephz-pssvnldn,9500,0.4633333333333334,0.07840635265840284,0.5417396859917363,0.0,0.0,0.5,0.5
38924-xsjj-ojvgex-vosxyqlf,7814,0.40606060606060607,0.41365107486862296,0.8197116809292291,0.5,0.5,0.0,0.0
38927-czwm-xwyklp-vnbvggkk,2700,0.6016666666666667,0.020957608358128765,0.6226242750247954,0.0,0.0,0.5,0.5
38929-zikh-msghuh-anmbwvqh,2464,0.24857142857142858,0.20959143795106067,0.4581628665224893,0.0,0.0,0.5,0.5
38964-eirh-mpufbk-byulrudk,6200,0.5933333333333334,0.0841018278832591,0.6774351612165925,0.0,0.0,0.5,0.5
38982-jayw-aknwjb-twvwwzci,7735,0.23800000000000002,0.439665107839237,0.6776651078392371,0.0,0.0,0.5,0.5
38986-rmvd-bkliad-sngnyzxn,1651,0.0,0.27852025663751756,0.27852025663751756,0.0,0.0,0.5,0.5
38990-mfet-xwcyyq-cilmrozu,2208,0.34375,0.11569031818842401,0.459440318188424,0.0,0.0,0.5,0.5
38994-uptd-tayymi-olbkgsap,9109,0.0,0.2512136435831882,0.2512136435831882,0.0,0.0,0.5,0.5
39009-yyei-omdjda-bmgpujez,3444,0.3,0.3657431798515579,0.6657431798515578,0.0,0.0,0.5,0.5
